"BATHRM","HF_BATHRM","HEAT","AC","ROOMS","BEDRM","AYB","EYB","STORIES","SALEDATE","PRICE","GBA","STYLE","GRADE","CNDTN","EXTWALL","ROOF","INTWALL","KITCHENS","FIREPLACES","LANDAREA","ZIPCODE","LATITUDE","LONGITUDE","ASSESSMENT_NBHD","WARD"
4,1,"Forced Air","Y",9,5,2004,2010,2.5,"2010-04-20 00:00:00",1494730,3345,"2.5 Story Fin","Excellent","Good","Stucco","Comp Shingle","Hardwood",1,1,4018,20007,38.90872631,-77.08866303,"Palisades","Ward 3"
4,1,"Warm Cool","Y",14,4,1996,2010,2.5,"2003-02-11 00:00:00",1470170,5680,"2.5 Story Fin","Exceptional-B","Good","Wood Siding","Comp Shingle","Hardwood",1,0,7101,20007,38.92168514,-77.09708389,"Berkley","Ward 3"
4,0,"Warm Cool","Y",8,3,1965,1975,1.5,"2018-05-29 00:00:00",1175570,2448,"1.5 Story Fin","Above Average","Good","Brick/Siding","Built Up","Hardwood/Carp",1,2,5000,20007,38.92085771,-77.09699685,"Berkley","Ward 3"
4,1,"Warm Cool","Y",12,6,1892,2000,2.75,"2014-10-30 00:00:00",3684200,3630,"3 Story","Exceptional-D","Very Good","Stone","Slate","Hardwood",2,1,20241,20007,38.92101172,-77.09810813,"Berkley","Ward 3"
5,1,"Forced Air","Y",12,6,2001,2008,2.25,"2009-11-13 00:00:00",1999330,4925,"2.5 Story Fin","Very Good","Good","Wood Siding","Comp Shingle","Hardwood",1,1,9999,20007,38.92085054,-77.09813074,"Berkley","Ward 3"
2,1,"Forced Air","N",7,4,1925,1967,2,"2003-11-03 00:00:00",679840,1494,"2 Story","Good Quality","Average","Wood Siding","Comp Shingle","Hardwood",1,1,10242,20007,38.9212539,-77.09817212,"Berkley","Ward 3"
3,2,"Warm Cool","Y",6,4,1939,1972,2,"1998-09-02 00:00:00",301080,2638,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,5000,20016,38.92081144,-77.1001524,"Palisades","Ward 3"
2,1,"Warm Cool","Y",7,3,1941,1954,2,"2008-12-10 00:00:00",670480,1300,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,3565,20007,38.91058516,-77.08456079,"Palisades","Ward 3"
2,1,"Hot Water Rad","Y",6,3,1941,1972,2,"2012-01-06 00:00:00",751420,1300,"2 Story","Very Good","Good","Common Brick","Shingle","Hardwood",1,1,3565,20007,38.91054004,-77.084669,"Palisades","Ward 3"
2,0,"Forced Air","Y",5,4,1949,1952,1.25,"2010-10-27 00:00:00",682980,1472,"1.5 Story Fin","Above Average","Average","Stucco","Comp Shingle","Hardwood",1,1,7283,20007,38.91139284,-77.08580353,"Palisades","Ward 3"
3,0,"Warm Cool","Y",9,4,1949,1962,1,"2005-02-24 00:00:00",808540,1714,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,7152,20007,38.91153255,-77.08582699,"Palisades","Ward 3"
2,1,"Hot Water Rad","Y",4,4,1951,1975,1.5,"1999-08-11 00:00:00",279140,1291,"1.5 Story Fin","Very Good","Average","Common Brick","Comp Shingle","Hardwood",2,2,4548,20007,38.91192147,-77.08553874,"Palisades","Ward 3"
2,0,"Warm Cool","Y",6,3,1951,1964,1,"1997-07-08 00:00:00",221890,1008,"1 Story","Above Average","Average","Brick/Stucco","Built Up","Hardwood",1,1,4322,20007,38.91129805,-77.08571763,"Palisades","Ward 3"
3,0,"Warm Cool","Y",8,3,1952,1973,1,"2013-08-19 00:00:00",792670,1375,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,3327,20007,38.91175743,-77.08602961,"Palisades","Ward 3"
5,1,"Forced Air","Y",10,5,1988,2004,2.5,"2004-03-05 00:00:00",1660040,5022,"2.5 Story Fin","Superior","Good","Common Brick","Comp Shingle","Hardwood",1,6,6540,20007,38.91938014,-77.09482707,"Berkley","Ward 3"
3,1,"Warm Cool","Y",12,4,1951,1977,2,"2016-10-03 00:00:00",1211060,2138,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,3,6743,20007,38.92245097,-77.09529807,"Berkley","Ward 3"
4,0,"Warm Cool","Y",8,3,1956,1978,1,"2015-09-03 00:00:00",1295320,2122,"1 Story","Excellent","Good","Common Brick","Comp Shingle","Hardwood",1,3,9557,20007,38.92205684,-77.09464197,"Berkley","Ward 3"
2,0,"Hot Water Rad","N",8,4,1925,1960,1.5,"2017-10-26 00:00:00",837800,1441,"1.5 Story Fin","Good Quality","Average","Common Brick","Comp Shingle","Wood Floor",1,1,5344,20007,38.90886452,-77.08158952,"Foxhall","Ward 3"
2,0,"Hot Water Rad","N",10,4,1926,1967,1.25,"2016-04-26 00:00:00",897270,1282,"1.5 Story Fin","Above Average","Good","Wood Siding","Comp Shingle","Hardwood",1,1,5332,20007,38.90888048,-77.080791,"Foxhall","Ward 3"
2,1,"Forced Air","N",8,3,1919,1954,1,"1994-11-21 00:00:00",273920,1038,"1 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,5063,20007,38.90820459,-77.08064346,"Foxhall","Ward 3"
3,0,"Warm Cool","Y",8,4,1919,1969,1,"2016-02-02 00:00:00",990400,1812,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,2,5063,20007,38.90810341,-77.08066975,"Foxhall","Ward 3"
3,0,"Hot Water Rad","N",5,2,1918,1961,1.5,"2000-10-26 00:00:00",422190,1380,"2 Story","Very Good","Average","Wood Siding","Slate","Hardwood",1,1,6073,20007,38.9077677,-77.08076022,"Foxhall","Ward 3"
3,1,"Hot Water Rad","Y",10,5,1911,1972,2,"1998-04-16 00:00:00",353610,1908,"2 Story","Very Good","Good","Shingle","Built Up","Hardwood",1,1,5062,20007,38.90763074,-77.08132478,"Foxhall","Ward 3"
3,1,"Hot Water Rad","Y",6,3,1911,1969,2,"2004-08-11 00:00:00",830800,1616,"2 Story","Good Quality","Good","Shingle","Comp Shingle","Hardwood",1,2,5062,20007,38.9077123,-77.08139785,"Foxhall","Ward 3"
5,1,"Warm Cool","Y",9,6,1997,2010,2,"2013-04-02 00:00:00",3648560,7232,"2 Story","Excellent","Very Good","Wood Siding","Slate","Hardwood",1,3,21374,20007,38.92550333,-77.09420243,"Berkley","Ward 3"
3,1,"Forced Air","Y",8,4,1952,1985,2,"2005-12-13 00:00:00",1961950,3647,"2 Story","Superior","Average","Common Brick","Slate","Hardwood",1,3,17342,20007,38.92520082,-77.0944411,"Berkley","Ward 3"
2,1,"Warm Cool","Y",9,3,1960,1983,2.75,"1999-05-07 00:00:00",503780,2781,"3 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,7750,20007,38.91793721,-77.09512184,"Berkley","Ward 3"
2,1,"Warm Cool","Y",8,3,1963,1983,2,"2014-06-27 00:00:00",1060270,3071,"2 Story","Excellent","Average","Common Brick","Comp Shingle","Hardwood",1,1,5106,20007,38.91734833,-77.09457887,"Berkley","Ward 3"
3,1,"Warm Cool","Y",11,5,1963,1988,2.5,"2014-02-10 00:00:00",1583710,4376,"2.5 Story Fin","Excellent","Good","Common Brick","Comp Shingle","Hardwood",1,1,5866,20007,38.91721391,-77.09471199,"Berkley","Ward 3"
4,1,"Warm Cool","Y",11,6,1958,1974,3,"2000-02-22 00:00:00",519090,2684,"3 Story","Very Good","Average","Common Brick","Comp Shingle","Wood Floor",1,1,7500,20007,38.9183066,-77.09529011,"Berkley","Ward 3"
3,2,"Warm Cool","Y",10,4,1968,1978,3,"2010-11-10 00:00:00",1066040,2646,"3 Story","Good Quality","Average","Common Brick","Built Up","Hardwood",1,1,5855,20007,38.91852842,-77.09590883,"Berkley","Ward 3"
3,0,"Ht Pump","Y",10,4,1968,1986,2,"2016-04-08 00:00:00",1091380,1934,"2 Story","Good Quality","Good","Common Brick","Built Up","Hardwood",1,1,6106,20007,38.91853157,-77.0956947,"Berkley","Ward 3"
2,2,"Warm Cool","Y",6,3,1950,1976,1,"2004-11-18 00:00:00",937580,2151,"1 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,2,5000,20007,38.91828698,-77.09459695,"Berkley","Ward 3"
3,0,"Hot Water Rad","Y",11,4,1936,1972,2,"2016-07-11 00:00:00",1106130,1436,"2 Story","Very Good","Good","Brick/Siding","Built Up","Hardwood",1,1,5813,20007,38.91896583,-77.09627992,"Berkley","Ward 3"
2,1,"Forced Air","Y",7,4,1948,1973,1.75,"2016-06-02 00:00:00",952390,1637,"2 Story","Good Quality","Good","Brick/Siding","Shake","Hardwood",1,2,4985,20016,38.92483817,-77.09866117,"Kent","Ward 3"
2,1,"Warm Cool","Y",7,3,1950,1963,1,"2013-11-22 00:00:00",780070,1421,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,6329,20016,38.92476263,-77.09904083,"Kent","Ward 3"
3,1,"Warm Cool","Y",8,3,1956,1971,2,"1996-05-30 00:00:00",566930,2436,"2 Story","Very Good","Average","Brick/Siding","Comp Shingle","Carpet",1,2,18997,20016,38.92522695,-77.09847535,"Kent","Ward 3"
3,0,"Warm Cool","Y",4,4,1956,1973,1,"2013-08-02 00:00:00",833120,1444,"1 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,5075,20016,38.92535243,-77.09925845,"Kent","Ward 3"
4,0,"Forced Air","Y",7,4,1951,1977,1.5,"2016-03-23 00:00:00",1138570,1880,"1.5 Story Fin","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,6060,20007,38.92237914,-77.09500346,"Berkley","Ward 3"
5,1,"Forced Air","Y",9,4,1969,1995,3,"2008-11-07 00:00:00",2445180,4536,"3 Story","Superior","Very Good","Common Brick","Slate","Hardwood",1,3,8996,20007,38.92325823,-77.09515304,"Berkley","Ward 3"
5,1,"Warm Cool","Y",14,5,1954,1976,1.5,"2018-01-09 00:00:00",2830040,5177,"1.5 Story Fin","Exceptional-A","Very Good","Common Brick","Slate","Hardwood",1,1,35806,20007,38.92293299,-77.09269518,"Berkley","Ward 3"
4,1,"Warm Cool","Y",9,4,1939,1983,2,"2000-06-06 00:00:00",1093320,2936,"2 Story","Superior","Good","Common Brick","Shake","Hardwood",1,3,21145,20007,38.92415884,-77.09308273,"Berkley","Ward 3"
1,1,"Hot Water Rad","N",6,3,1926,1950,1.75,"1997-08-21 00:00:00",255790,1486,"2 Story","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,0,5757,20016,38.92664216,-77.10448897,"Palisades","Ward 3"
3,2,"Hot Water Rad","Y",11,4,1942,1986,2,"2016-08-23 00:00:00",1498020,2800,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,5000,20016,38.92687795,-77.10474718,"Palisades","Ward 3"
2,0,"Warm Cool","Y",5,2,1925,1950,1.5,"1997-12-10 00:00:00",230910,1248,"1.5 Story Fin","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,0,4688,20016,38.9262219,-77.10400734,"Palisades","Ward 3"
2,0,"Warm Cool","Y",6,3,1940,1972,2,"2017-10-17 00:00:00",909440,1584,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,2,3000,20016,38.92631804,-77.10326755,"Palisades","Ward 3"
2,1,"Warm Cool","Y",6,2,1900,1969,2,"2012-06-26 00:00:00",713180,1210,"2 Story","Good Quality","Good","Wood Siding","Built Up","Hardwood",1,0,3795,20016,38.92648352,-77.10347573,"Palisades","Ward 3"
1,1,"Forced Air","Y",6,3,1910,1969,2,"2000-01-28 00:00:00",261510,1240,"2 Story","Good Quality","Average","Wood Siding","Metal- Sms","Hardwood",1,0,5750,20016,38.92639095,-77.10333893,"Palisades","Ward 3"
1,1,"Hot Water Rad","Y",5,2,1908,1969,2,"2013-10-24 00:00:00",712470,1136,"2 Story","Good Quality","Good","Wood Siding","Metal- Sms","Hardwood",1,1,3125,20016,38.92479782,-77.10242339,"Palisades","Ward 3"
1,1,"Forced Air","Y",8,2,1911,1969,2,"2002-08-19 00:00:00",459990,1400,"2 Story","Good Quality","Good","Vinyl Siding","Built Up","Hardwood/Carp",1,0,3125,20016,38.92484849,-77.10248008,"Palisades","Ward 3"
4,0,"Warm Cool","Y",12,5,1952,1987,2.5,"2004-07-01 00:00:00",1143530,2376,"2.5 Story Fin","Superior","Good","Common Brick","Comp Shingle","Hardwood",1,2,6017,20007,38.92043205,-77.09347697,"Berkley","Ward 3"
7,1,"Warm Cool","Y",13,9,1962,1988,2.5,"2016-07-15 00:00:00",2355600,5259,"2.5 Story Fin","Excellent","Good","Common Brick","Slate","Hardwood",1,1,15590,20007,38.9208661,-77.09299264,"Berkley","Ward 3"
2,1,"Warm Cool","Y",5,3,1931,1972,2,"1994-09-20 00:00:00",357100,2068,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,6264,20007,38.92086046,-77.09407083,"Berkley","Ward 3"
4,0,"Warm Cool","Y",11,6,1962,1984,1,"2012-08-03 00:00:00",1364110,3015,"Split Level","Very Good","Good","Common Brick","Slate","Hardwood",1,2,7716,20007,38.92066275,-77.09348074,"Berkley","Ward 3"
4,0,"Warm Cool","Y",8,4,1954,1983,2,"2016-09-14 00:00:00",1502080,2684,"2 Story","Excellent","Average","Common Brick","Comp Shingle","Hardwood",1,2,10644,20007,38.92105368,-77.09351653,"Berkley","Ward 3"
2,1,"Warm Cool","Y",7,3,1951,1974,2,"2001-06-28 00:00:00",648270,2133,"2 Story","Superior","Average","Common Brick","Comp Shingle","Hardwood",1,1,7087,20007,38.92043977,-77.0937361,"Berkley","Ward 3"
3,0,"Warm Cool","Y",8,3,1951,1964,1.25,"2010-12-21 00:00:00",986080,1939,"1 Story","Good Quality","Average","Brick/Siding","Comp Shingle","Hardwood",1,2,10732,20007,38.9210038,-77.09404208,"Berkley","Ward 3"
5,1,"Forced Air","Y",9,5,1925,1978,2.25,"2014-07-29 00:00:00",1843870,3559,"2.5 Story Fin","Excellent","Good","Wood Siding","Built Up","Hardwood",1,0,10353,20016,38.92523854,-77.10083775,"Kent","Ward 3"
2,0,"Forced Air","Y",8,3,1922,1969,2.25,"2017-05-18 00:00:00",820120,1469,"2.5 Story Fin","Good Quality","Average","Vinyl Siding","Comp Shingle","Hardwood",1,0,4957,20016,38.92491086,-77.10099747,"Kent","Ward 3"
4,0,"Warm Cool","Y",9,5,1926,1972,2.5,"2014-07-03 00:00:00",1448280,3042,"2.5 Story Fin","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,0,6250,20016,38.92537063,-77.10307774,"Palisades","Ward 3"
1,1,"Hot Water Rad","Y",6,3,1926,1972,2,"2000-04-05 00:00:00",339220,1224,"2 Story","Very Good","Good","Wood Siding","Comp Shingle","Hardwood",1,0,5000,20016,38.92579681,-77.10328364,"Palisades","Ward 3"
4,1,"Warm Cool","Y",13,6,1941,1967,2.25,"2011-12-09 00:00:00",1329720,3415,"2 Story","Excellent","Good","Common Brick","Slate","Hardwood",1,3,6128,20007,38.91282956,-77.08347972,"Berkley","Ward 3"
4,1,"Warm Cool","Y",12,6,1941,1970,2.25,"1998-06-03 00:00:00",530260,2995,"2 Story","Excellent","Good","Common Brick","Slate","Hardwood",1,3,9239,20007,38.91276259,-77.08403321,"Berkley","Ward 3"
5,1,"Forced Air","Y",11,5,1962,1992,3,"2008-03-05 00:00:00",2021120,5182,"3 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,3,7437,20007,38.91274008,-77.0847687,"Berkley","Ward 3"
1,1,"Warm Cool","Y",6,3,1939,1963,2,"2004-09-08 00:00:00",635520,1334,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,3213,20007,38.91427016,-77.09223975,"Berkley","Ward 3"
3,1,"Warm Cool","Y",10,3,1939,1963,2,"2017-05-30 00:00:00",1028450,1790,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,3226,20007,38.9143682,-77.09231724,"Berkley","Ward 3"
2,0,"Forced Air","Y",7,3,1939,1972,2,"2010-01-08 00:00:00",724050,1334,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,3226,20007,38.91447379,-77.09241735,"Berkley","Ward 3"
2,0,"Warm Cool","Y",7,3,1939,1972,2,"2013-11-06 00:00:00",862420,1334,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,3997,20007,38.91402292,-77.09195601,"Berkley","Ward 3"
2,1,"Forced Air","Y",6,4,1939,1972,2,"2012-12-03 00:00:00",850490,1670,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,3978,20007,38.91411978,-77.09204445,"Berkley","Ward 3"
2,0,"Warm Cool","Y",5,3,1939,1983,2,"2014-08-01 00:00:00",1157480,1937,"2 Story","Superior","Good","Common Brick","Metal- Sms","Hardwood",1,2,2431,20007,38.91386525,-77.08967266,"Berkley","Ward 3"
2,1,"Warm Cool","Y",7,2,1942,1954,2,"1994-06-30 00:00:00",267230,1404,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,2598,20007,38.91375399,-77.08980328,"Berkley","Ward 3"
3,0,"Warm Cool","Y",6,3,1939,1961,2,"1996-06-05 00:00:00",356750,2172,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,3585,20007,38.91393749,-77.08991166,"Berkley","Ward 3"
3,0,"Warm Cool","Y",7,3,1940,1978,2,"2009-04-13 00:00:00",943410,1414,"2 Story","Excellent","Good","Common Brick","Slate","Hardwood",1,1,5413,20007,38.91430474,-77.09134179,"Berkley","Ward 3"
3,1,"Warm Cool","Y",8,3,1965,1993,3,"2014-06-20 00:00:00",1453530,2746,"2 Story","Superior","Good","Stucco","Slate","Hardwood",1,2,4457,20007,38.91471263,-77.09260088,"Berkley","Ward 3"
2,1,"Forced Air","Y",7,3,1945,1968,1,"1995-08-07 00:00:00",327410,1560,"1 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,9712,20007,38.91412349,-77.09099207,"Berkley","Ward 3"
3,1,"Forced Air","Y",7,3,2000,2008,2,"2012-09-26 00:00:00",1155660,1932,"2 Story","Excellent","Very Good","Wood Siding","Comp Shingle","Hardwood/Carp",1,1,5225,20016,38.92237538,-77.09910082,"Kent","Ward 3"
3,1,"Warm Cool","Y",8,4,1999,2011,2,"2014-11-06 00:00:00",1303070,2398,"2 Story","Excellent","Good","Wood Siding","Comp Shingle","Hardwood",1,1,5013,20016,38.92245834,-77.09899334,"Kent","Ward 3"
3,1,"Warm Cool","Y",8,4,1999,2008,2,"2010-08-31 00:00:00",1152410,2386,"2 Story","Excellent","Average","Wood Siding","Comp Shingle","Hardwood",1,1,6957,20016,38.92283712,-77.09913271,"Kent","Ward 3"
4,0,"Warm Cool","Y",7,5,1937,1972,2,"2012-12-28 00:00:00",909290,1512,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",2,1,5400,20016,38.92462444,-77.09968182,"Kent","Ward 3"
3,0,"Warm Cool","Y",7,4,1937,1969,2,"2016-07-06 00:00:00",992660,1574,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5400,20016,38.924886,-77.0999457,"Kent","Ward 3"
3,0,"Warm Cool","Y",7,3,1956,1976,1,"2010-07-02 00:00:00",766730,1249,"Split Level","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,5826,20016,38.92581693,-77.09940625,"Kent","Ward 3"
4,1,"Warm Cool","Y",12,5,2000,2008,2,"2000-02-01 00:00:00",852280,3886,"2 Story","Excellent","Very Good","Wood Siding","Comp Shingle","Hardwood",1,1,7438,20016,38.92501598,-77.09911199,"Kent","Ward 3"
4,0,"Warm Cool","Y",12,4,1940,1972,1.75,"2010-06-22 00:00:00",1337840,3173,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,11168,20016,38.92551687,-77.0987538,"Kent","Ward 3"
2,1,"Warm Cool","Y",6,3,1950,1969,1.75,"2007-10-10 00:00:00",745640,1465,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,4049,20016,38.92448124,-77.09922345,"Kent","Ward 3"
3,0,"Warm Cool","Y",7,4,1949,1990,2,"2014-07-14 00:00:00",1220850,1706,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",2,1,7265,20016,38.92444135,-77.0986702,"Kent","Ward 3"
2,1,"Warm Cool","Y",8,3,1949,1956,2,"1994-10-12 00:00:00",337680,1462,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,2,10138,20016,38.92455803,-77.09853901,"Kent","Ward 3"
3,0,"Warm Cool","Y",8,5,1948,1967,1.75,"2012-08-03 00:00:00",812550,1630,"2 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",2,2,4954,20016,38.92472188,-77.09854488,"Kent","Ward 3"
3,1,"Warm Cool","Y",7,4,1951,1977,2,"2016-07-12 00:00:00",1190860,2288,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,2,4614,20007,38.91187621,-77.08571556,"Palisades","Ward 3"
2,2,"Warm Cool","Y",8,4,1949,1968,2,"2011-02-14 00:00:00",798500,1650,"2 Story","Very Good","Average","Common Brick","Shingle","Hardwood",1,2,5012,20007,38.91168019,-77.08496575,"Palisades","Ward 3"
5,1,"Warm Cool","Y",10,5,1989,2009,2.5,"2016-04-19 00:00:00",2032850,3680,"2.5 Story Fin","Superior","Good","Common Brick","Comp Shingle","Hardwood",1,3,5161,20007,38.91142593,-77.08478535,"Palisades","Ward 3"
4,1,"Warm Cool","Y",10,4,1989,2004,2.5,"2013-05-20 00:00:00",1675750,3740,"2.5 Story Fin","Superior","Good","Common Brick","Comp Shingle","Hardwood",1,3,5370,20007,38.91130703,-77.08501028,"Palisades","Ward 3"
4,1,"Warm Cool","Y",11,4,1988,2004,2.5,"1993-05-03 00:00:00",753020,3740,"2.5 Story Fin","Superior","Good","Common Brick","Comp Shingle","Hardwood",1,3,5882,20007,38.91102601,-77.08508074,"Palisades","Ward 3"
2,0,"Warm Cool","Y",7,3,1949,1959,1,"1995-08-01 00:00:00",240090,1467,"1 Story","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,5458,20007,38.91046791,-77.08659521,"Palisades","Ward 3"
3,1,"Forced Air","Y",10,4,2010,2015,2,"2010-07-23 00:00:00",1496080,3326,"2 Story","Excellent","Very Good","Wood Siding","Comp Shingle","Hardwood",1,1,5586,20007,38.91066229,-77.08625901,"Palisades","Ward 3"
2,1,"Warm Cool","Y",7,3,1950,1953,1,"1995-09-20 00:00:00",274900,1438,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5194,20007,38.91091546,-77.08646374,"Palisades","Ward 3"
2,3,"Hot Water Rad","Y",9,3,1934,1960,2,"2007-11-19 00:00:00",864570,1566,"2 Story","Good Quality","Fair","Brick/Siding","Comp Shingle","Hardwood/Carp",1,2,7748,20016,38.92580655,-77.10016922,"Kent","Ward 3"
2,1,"Warm Cool","Y",9,3,1934,1963,2,"1999-10-05 00:00:00",412830,1630,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,2,11900,20016,38.92592143,-77.10003111,"Kent","Ward 3"
1,1,"Warm Cool","Y",6,3,1939,1950,1,"1993-06-17 00:00:00",219560,1044,"1 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,1994,20016,38.92155294,-77.10075436,"Palisades","Ward 3"
2,0,"Warm Cool","Y",7,4,1948,1975,2,"1992-05-06 00:00:00",288690,2162,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,5000,20016,38.92140754,-77.1003442,"Palisades","Ward 3"
4,0,"Forced Air","Y",12,6,1930,1983,2,"2003-12-11 00:00:00",1623980,4492,"2 Story","Superior","Good","Stone/Siding","Slate","Hardwood",1,3,7856,20016,38.92194299,-77.1005422,"Palisades","Ward 3"
5,1,"Forced Air","Y",12,6,2004,2010,2.5,"2004-08-06 00:00:00",1971160,5250,"2.5 Story Fin","Excellent","Very Good","Wood Siding","Comp Shingle","Hardwood",1,3,5887,20016,38.92194299,-77.1005422,"Palisades","Ward 3"
3,1,"Hot Water Rad","Y",6,3,1956,1985,2,"2011-07-21 00:00:00",970230,2005,"2 Story","Excellent","Good","Common Brick","Comp Shingle","Hardwood",1,0,5000,20016,38.92173335,-77.10005406,"Palisades","Ward 3"
5,1,"Warm Cool","Y",9,5,1938,1988,2.5,"2000-02-04 00:00:00",1146510,3580,"2.5 Story Fin","Exceptional-A","Good","Common Brick","Slate","Hardwood",1,3,9482,20007,38.92423712,-77.08748457,"Berkley","Ward 3"
2,1,"Warm Cool","Y",9,5,1938,1983,2,"2016-06-06 00:00:00",1776630,2815,"2 Story","Superior","Good","Brick/Stone","Slate","Hardwood",1,1,12188,20007,38.92434984,-77.0884029,"Berkley","Ward 3"
3,1,"Warm Cool","Y",11,5,1971,1978,2,"2018-05-29 00:00:00",1500790,3219,"2 Story","Very Good","Average","Wood Siding","Comp Shingle","Hardwood",1,1,10727,20007,38.92214607,-77.08717422,"Berkley","Ward 3"
3,1,"Warm Cool","Y",8,4,1934,1972,2,"2013-04-24 00:00:00",1029120,1788,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,2,5695,20007,38.9083148,-77.08006561,"Foxhall","Ward 3"
